기준_년분기_코드,상권_구분_코드_명,상권_코드,상권_코드_명,분기_매출금액,총_상주인구_수,남성_상주인구_수,여성_상주인구_수,연령대_10_상주인구_수,연령대_20_상주인구_수,연령대_30_상주인구_수,연령대_40_상주인구_수,연령대_50_상주인구_수,연령대_60_이상_상주인구_수,남성연령대_10_상주인구_수,남성연령대_20_상주인구_수,남성연령대_30_상주인구_수,남성연령대_40_상주인구_수,남성연령대_50_상주인구_수,남성연령대_60_이상_상주인구_수,여성연령대_10_상주인구_수,여성연령대_20_상주인구_수,여성연령대_30_상주인구_수,여성연령대_40_상주인구_수,여성연령대_50_상주인구_수,여성연령대_60_이상_상주인구_수,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균,월_평균_소득_금액,식료품_지출_총금액,여가_지출_총금액,문화_지출_총금액,유흥_지출_총금액,총_직장_인구_수,남성_직장_인구_수,여성_직장_인구_수,연령대_10_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,연령대_50_직장_인구_수,연령대_60_이상_직장_인구_수,남성연령대_10_직장_인구_수,남성연령대_20_직장_인구_수,남성연령대_30_직장_인구_수,남성연령대_40_직장_인구_수,남성연령대_50_직장_인구_수,남성연령대_60_이상_직장_인구_수,여성연령대_10_직장_인구_수,여성연령대_20_직장_인구_수,여성연령대_30_직장_인구_수,여성연령대_40_직장_인구_수,여성연령대_50_직장_인구_수,여성연령대_60_이상_직장_인구_수,집객시설_수,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수,총_점포_수,일반_점포_수,프랜차이즈_점포_수,평균 최저기온(℃),평균 최고기온(℃),총 강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa),일반음식점_점포수,자치구,행정동
20232,골목상권,3110684,서울공연예술고등학교,192216347,1392,673,719,158,193,187,213,232,409,76,110,94,103,108,182,82,83,93,110,124,227,다이나믹,77,45,100,51,2319992,247298335.0,37683203.0,28328798.0,42148160.0,130.0,90.0,40.0,0.0,12.0,24.0,30.0,39.0,25.0,0.0,8.0,16.0,19.0,26.0,21.0,0.0,4.0,8.0,11.0,13.0,4.0,15.0,75950.0,36184.0,39766.0,12448.0,7819.0,8811.0,13984.0,14594.0,18297.0,20868.0,16076.0,8004.0,7683.0,12302.0,11016.0,11022.0,10824.0,10844.0,10959.0,10575.0,10688.0,11041.0,4,3,1,14.39,23.96,448.1,2.35,64.93,1000.97,19,구로구,수궁동
20232,골목상권,3110686,수궁동주민센터,23836310,4719,2323,2396,584,541,631,789,766,1408,290,302,312,405,372,642,294,239,319,384,394,766,정체,109,55,100,51,2338274,623955787.0,86563575.0,68210379.0,90866986.0,482.0,330.0,152.0,0.0,43.0,94.0,111.0,141.0,93.0,0.0,27.0,61.0,70.0,95.0,77.0,0.0,16.0,33.0,41.0,46.0,16.0,30.0,906456.0,418124.0,488332.0,161957.0,110864.0,135396.0,145403.0,140949.0,211887.0,236644.0,178953.0,101510.0,100057.0,164443.0,124848.0,129488.0,122029.0,122512.0,122547.0,125801.0,131304.0,152775.0,6,2,4,14.39,23.96,448.1,2.35,64.93,1000.97,57,구로구,수궁동
20232,골목상권,3110688,오류지구대,8077045,2559,1261,1298,285,297,366,404,384,823,161,145,180,214,190,371,124,152,186,190,194,452,다이나믹,94,47,100,51,2302218,516136301.0,72180677.0,58136440.0,78972990.0,210.0,136.0,74.0,0.0,28.0,39.0,52.0,60.0,31.0,0.0,21.0,27.0,31.0,35.0,22.0,0.0,7.0,12.0,21.0,25.0,9.0,6.0,804910.0,369979.0,434931.0,116186.0,106234.0,136307.0,120582.0,124573.0,201026.0,225263.0,159413.0,78977.0,80486.0,139715.0,121056.0,113786.0,111826.0,111257.0,110232.0,111074.0,119550.0,127184.0,7,7,0,14.39,23.96,448.1,2.35,64.93,1000.97,56,구로구,오류1동
20232,골목상권,3110690,오류2동버들시장,89420261,5289,2640,2649,599,481,741,860,824,1784,313,260,348,481,411,827,286,221,393,379,413,957,다이나믹,100,49,100,51,2414608,661252202.0,87511535.0,72132852.0,88334008.0,579.0,357.0,222.0,0.0,52.0,132.0,155.0,148.0,92.0,0.0,23.0,75.0,90.0,94.0,75.0,0.0,29.0,57.0,65.0,54.0,17.0,47.0,1777186.0,822506.0,954679.0,194467.0,271511.0,333052.0,259785.0,252018.0,466350.0,522287.0,365324.0,179392.0,173416.0,284560.0,252205.0,250517.0,247788.0,248593.0,249043.0,248817.0,260160.0,272268.0,11,7,4,14.39,23.96,448.1,2.35,64.93,1000.97,191,구로구,오류2동
20232,골목상권,3110694,세곡초등학교,26734767,7183,3589,3594,671,906,961,988,1334,2323,314,507,470,517,680,1101,357,399,491,471,654,1222,상권축소,104,48,100,51,2238752,910317917.0,98153748.0,94760665.0,120234062.0,1158.0,687.0,471.0,0.0,94.0,251.0,285.0,316.0,212.0,0.0,53.0,144.0,148.0,177.0,165.0,0.0,41.0,107.0,137.0,139.0,47.0,26.0,1876836.0,896888.0,979949.0,339231.0,210307.0,250421.0,271085.0,319656.0,486136.0,544018.0,383355.0,199094.0,197521.0,296228.0,256619.0,268244.0,265483.0,261117.0,261641.0,263534.0,274428.0,282391.0,8,8,0,14.39,23.96,448.1,2.35,64.93,1000.97,187,구로구,고척2동
20232,골목상권,3110695,개봉1동주민센터,124579422,5758,2949,2809,437,610,675,771,1004,2261,207,327,360,423,527,1105,230,283,315,348,477,1156,상권축소,104,44,100,51,2311121,804182877.0,90958801.0,82443312.0,107835554.0,1467.0,870.0,597.0,0.0,128.0,322.0,360.0,398.0,259.0,0.0,70.0,185.0,190.0,226.0,199.0,0.0,58.0,137.0,170.0,172.0,60.0,27.0,1535181.0,730718.0,804463.0,208945.0,171487.0,221990.0,223486.0,255793.0,453482.0,470315.0,302803.0,157260.0,159924.0,237957.0,206921.0,217970.0,215074.0,212273.0,211522.0,212521.0,229318.0,236502.0,19,15,4,14.39,23.96,448.1,2.35,64.93,1000.97,207,구로구,고척2동
20232,골목상권,3110697,개봉3동주민센터,34087773,2743,1359,1384,333,329,374,486,452,769,166,158,193,278,212,352,167,171,181,208,240,417,다이나믹,97,44,100,51,2323607,404173926.0,57851799.0,47114773.0,68799552.0,60.0,40.0,20.0,0.0,2.0,18.0,18.0,14.0,8.0,0.0,1.0,12.0,12.0,8.0,7.0,0.0,1.0,6.0,6.0,6.0,1.0,7.0,480494.0,225587.0,254907.0,64249.0,48749.0,66719.0,78150.0,76685.0,145943.0,122798.0,92116.0,52809.0,59105.0,90958.0,62707.0,66185.0,64578.0,63953.0,63542.0,63848.0,76828.0,81558.0,8,4,4,14.39,23.96,448.1,2.35,64.93,1000.97,70,구로구,개봉3동
20232,골목상권,3110698,개웅초등학교(개웅중학교),6477593,6663,3271,3392,725,843,893,1051,1127,2024,365,447,468,519,547,925,360,396,425,532,580,1099,정체,102,51,100,51,2322212,813464032.0,107603634.0,92826205.0,136867943.0,113.0,68.0,45.0,0.0,15.0,31.0,31.0,24.0,12.0,0.0,8.0,21.0,19.0,11.0,9.0,0.0,7.0,10.0,12.0,13.0,3.0,14.0,704730.0,338014.0,366715.0,137502.0,75194.0,92984.0,102327.0,101162.0,195560.0,218739.0,146956.0,71245.0,67662.0,102281.0,97847.0,100057.0,99701.0,98970.0,99150.0,98266.0,101268.0,107319.0,4,4,0,14.39,23.96,448.1,2.35,64.93,1000.97,168,구로구,개봉3동
20232,골목상권,3110699,덕의초등학교,26428603,1776,892,884,218,205,210,283,318,542,120,101,109,147,162,253,98,104,101,136,156,289,다이나믹,99,48,100,51,2322864,238075865.0,28559495.0,24976156.0,32444989.0,288.0,186.0,102.0,0.0,27.0,65.0,78.0,82.0,36.0,0.0,17.0,42.0,47.0,49.0,31.0,0.0,10.0,23.0,31.0,33.0,5.0,15.0,457408.0,223330.0,234078.0,92341.0,44441.0,55879.0,76455.0,72290.0,116001.0,111016.0,90056.0,51861.0,55539.0,85933.0,63001.0,64228.0,63460.0,62554.0,62842.0,62697.0,68008.0,73617.0,7,7,0,14.39,23.96,448.1,2.35,64.93,1000.97,76,구로구,고척2동
20232,골목상권,3110700,고척초등학교,4070818,3390,1713,1677,364,414,412,529,557,1114,183,217,222,291,281,519,181,197,190,238,276,595,상권축소,112,47,100,51,2307419,474256771.0,53471581.0,50346640.0,66546268.0,761.0,531.0,230.0,0.0,64.0,159.0,198.0,227.0,113.0,0.0,33.0,106.0,133.0,166.0,93.0,0.0,31.0,53.0,65.0,61.0,20.0,17.0,1039178.0,476973.0,562204.0,188687.0,113777.0,163782.0,168543.0,156217.0,248173.0,266839.0,207459.0,123696.0,127550.0,180014.0,133620.0,144608.0,144301.0,142549.0,141569.0,143584.0,158394.0,164174.0,4,4,0,14.39,23.96,448.1,2.35,64.93,1000.97,137,구로구,고척1동
20232,골목상권,3110701,고척동성당,50227142,1041,506,535,109,107,209,188,125,303,56,49,103,100,54,144,53,58,106,88,71,159,상권확장,95,54,100,51,2592441,159182045.0,37641718.0,20093116.0,28276978.0,415.0,259.0,156.0,0.0,41.0,94.0,109.0,115.0,56.0,0.0,26.0,58.0,65.0,65.0,45.0,0.0,15.0,36.0,44.0,50.0,11.0,9.0,656400.0,302523.0,353878.0,146080.0,63612.0,87521.0,115871.0,101775.0,141540.0,220263.0,141995.0,65726.0,60489.0,83472.0,84456.0,93898.0,92652.0,91712.0,91310.0,92113.0,95757.0,98961.0,7,4,3,14.39,23.96,448.1,2.35,64.93,1000.97,71,구로구,고척2동
20232,골목상권,3110702,개봉초등학교,18116028,2019,977,1042,302,185,283,378,284,587,156,97,142,188,124,270,146,88,141,190,160,317,상권축소,103,48,100,51,2483755,276582179.0,33154939.0,30281559.0,41695522.0,703.0,431.0,272.0,0.0,89.0,176.0,182.0,155.0,101.0,0.0,44.0,110.0,110.0,89.0,78.0,0.0,45.0,66.0,72.0,66.0,23.0,6.0,806888.0,379290.0,427598.0,144279.0,71905.0,118241.0,146496.0,130169.0,195796.0,206441.0,157353.0,89853.0,95291.0,144402.0,113549.0,113830.0,115391.0,115234.0,113957.0,115260.0,117294.0,115924.0,7,7,0,14.39,23.96,448.1,2.35,64.93,1000.97,145,구로구,개봉3동
20232,골목상권,3110703,개봉역,230206180,2024,1001,1023,225,184,291,384,283,657,112,89,145,196,148,311,113,95,146,188,135,346,정체,104,57,100,51,2724763,223333613.0,32477028.0,24618792.0,31826596.0,2935.0,1650.0,1285.0,0.0,317.0,652.0,708.0,762.0,496.0,0.0,172.0,378.0,349.0,393.0,358.0,0.0,145.0,274.0,359.0,369.0,138.0,30.0,637002.0,296559.0,340444.0,98218.0,71708.0,108984.0,105112.0,93855.0,159127.0,130952.0,126444.0,81456.0,87218.0,131154.0,79779.0,89583.0,87970.0,87670.0,87889.0,89011.0,98193.0,96686.0,7,4,3,14.39,23.96,448.1,2.35,64.93,1000.97,168,구로구,개봉1동
20232,골목상권,3110706,그라운드 고척,459669802,530,295,235,28,49,95,84,81,193,18,25,54,49,49,100,10,24,41,35,32,93,상권확장,88,51,100,51,2615630,115498166.0,17842677.0,12984684.0,17109793.0,932.0,665.0,267.0,0.0,80.0,190.0,245.0,286.0,131.0,0.0,42.0,128.0,171.0,216.0,108.0,0.0,38.0,62.0,74.0,70.0,23.0,10.0,245815.0,123552.0,122263.0,48282.0,44890.0,31371.0,35614.0,35885.0,49772.0,45657.0,44471.0,36400.0,38660.0,52699.0,27928.0,33298.0,35108.0,34181.0,34828.0,35031.0,37246.0,36125.0,13,5,8,14.39,23.96,448.1,2.35,64.93,1000.97,123,구로구,고척1동
20232,골목상권,3110710,남구로역 3번,335894,6572,3472,3100,419,579,713,850,1211,2800,230,308,383,499,672,1380,189,271,330,351,539,1420,상권축소,107,45,100,51,2259403,862770333.0,87539529.0,89984099.0,114208782.0,402.0,240.0,162.0,0.0,35.0,94.0,101.0,102.0,70.0,0.0,14.0,54.0,58.0,63.0,51.0,0.0,21.0,40.0,43.0,39.0,19.0,60.0,2322105.0,1238720.0,1083386.0,117509.0,258662.0,400868.0,450005.0,517392.0,577672.0,600473.0,470325.0,276656.0,283184.0,399264.0,292203.0,329211.0,325725.0,326594.0,325713.0,323648.0,331154.0,360059.0,6,5,1,14.39,23.96,448.1,2.35,64.93,1000.97,645,구로구,구로2동
20232,골목상권,3110711,구로초등학교,67937802,4335,2137,2198,379,464,496,571,792,1633,184,234,243,298,434,744,195,230,253,273,358,889,상권축소,109,42,100,51,2322431,556224790.0,64150072.0,58493554.0,72297493.0,725.0,448.0,277.0,0.0,83.0,173.0,184.0,184.0,101.0,0.0,39.0,101.0,109.0,121.0,78.0,0.0,44.0,72.0,75.0,63.0,23.0,16.0,1202351.0,571341.0,631010.0,122274.0,136752.0,191370.0,215467.0,233973.0,302515.0,305366.0,250325.0,147634.0,152324.0,196911.0,149790.0,173107.0,172498.0,172969.0,172220.0,170046.0,166108.0,175401.0,8,7,1,14.39,23.96,448.1,2.35,64.93,1000.97,246,구로구,구로2동
20232,골목상권,3110712,남구로역 5번,3428545,6148,3078,3070,481,695,811,891,1061,2209,252,416,441,464,510,995,229,279,370,427,551,1214,다이나믹,98,44,100,51,2190144,982351673.0,129167294.0,109395275.0,158818001.0,224.0,125.0,99.0,0.0,17.0,46.0,58.0,58.0,45.0,0.0,5.0,27.0,30.0,30.0,33.0,0.0,12.0,19.0,28.0,28.0,12.0,27.0,2581237.0,1281469.0,1299768.0,214837.0,269438.0,420882.0,482967.0,503911.0,689203.0,734966.0,516843.0,272011.0,277719.0,425257.0,354442.0,370362.0,366125.0,365744.0,357333.0,360221.0,373053.0,388401.0,5,3,2,14.39,23.96,448.1,2.35,64.93,1000.97,418,구로구,구로4동
20232,골목상권,3110713,구로보건소,112002435,7582,3801,3781,713,778,1197,1146,1282,2466,342,409,586,620,671,1173,371,369,611,526,611,1293,상권축소,107,49,100,51,2722937,1143564447.0,160832268.0,128492564.0,167382430.0,2389.0,1515.0,874.0,0.0,336.0,561.0,621.0,533.0,338.0,0.0,190.0,390.0,412.0,319.0,204.0,0.0,146.0,171.0,209.0,214.0,134.0,32.0,2775738.0,1330977.0,1444761.0,347722.0,348650.0,507291.0,461014.0,459321.0,651741.0,697861.0,559419.0,337570.0,337331.0,484119.0,359439.0,389478.0,386710.0,388924.0,388147.0,388133.0,406827.0,427518.0,20,17,3,14.39,23.96,448.1,2.35,64.93,1000.97,274,구로구,구로5동
20232,골목상권,3110714,구로4동주민센터,189355071,4887,2451,2436,465,431,558,725,915,1793,230,228,268,398,502,825,235,203,290,327,413,968,상권축소,102,48,100,51,2390665,617264804.0,71324932.0,65971101.0,87032445.0,439.0,255.0,184.0,0.0,41.0,94.0,113.0,115.0,76.0,0.0,17.0,53.0,63.0,66.0,56.0,0.0,24.0,41.0,50.0,49.0,20.0,39.0,1455674.0,704337.0,751337.0,133841.0,139307.0,209820.0,248580.0,306549.0,417577.0,377670.0,275102.0,170874.0,179981.0,260067.0,191980.0,206482.0,203143.0,203694.0,201996.0,201440.0,211664.0,227253.0,5,0,5,14.39,23.96,448.1,2.35,64.93,1000.97,422,구로구,구로4동
20232,골목상권,3110716,구로나눔길,356286373,815,414,401,61,83,87,102,156,326,33,38,44,59,91,149,28,45,43,43,65,177,상권축소,115,45,100,51,2343673,115027119.0,13563858.0,12701317.0,17808613.0,241.0,151.0,90.0,0.0,28.0,57.0,62.0,63.0,31.0,0.0,13.0,34.0,38.0,41.0,25.0,0.0,15.0,23.0,24.0,22.0,6.0,9.0,429394.0,206580.0,222814.0,39810.0,55168.0,69846.0,78520.0,86269.0,99781.0,122950.0,87741.0,48714.0,47743.0,67550.0,54696.0,61102.0,60251.0,60113.0,60118.0,59948.0,62280.0,65582.0,9,7,2,14.39,23.96,448.1,2.35,64.93,1000.97,171,구로구,구로2동
20232,골목상권,3110717,남구로역 2번,66211532,8335,4343,3992,660,796,971,1249,1549,3110,327,411,512,709,860,1524,333,385,459,540,689,1586,다이나믹,99,45,100,51,2204308,1238684827.0,153584905.0,137695896.0,189988862.0,696.0,415.0,281.0,0.0,99.0,201.0,175.0,108.0,113.0,0.0,48.0,127.0,109.0,58.0,73.0,0.0,51.0,74.0,66.0,50.0,40.0,47.0,2861506.0,1472043.0,1389463.0,288885.0,294796.0,541063.0,561227.0,498649.0,676886.0,834329.0,590040.0,311548.0,304929.0,444524.0,376138.0,418228.0,413789.0,415090.0,413460.0,409988.0,385988.0,404963.0,10,6,4,14.39,23.96,448.1,2.35,64.93,1000.97,491,구로구,가리봉동
20232,골목상권,3110718,한국SGI본부,160286624,2758,1278,1480,163,279,943,447,346,580,83,103,390,230,172,300,80,176,553,217,174,280,다이나믹,88,49,100,51,2637588,342388457.0,58894998.0,43228274.0,57539423.0,1169.0,739.0,430.0,0.0,167.0,276.0,304.0,257.0,165.0,0.0,94.0,190.0,202.0,153.0,100.0,0.0,73.0,86.0,102.0,104.0,65.0,19.0,934752.0,446159.0,488594.0,73711.0,176869.0,203363.0,160436.0,133373.0,187000.0,170265.0,187797.0,132442.0,138646.0,195418.0,110184.0,133634.0,132339.0,136117.0,136422.0,138840.0,135497.0,121904.0,16,13,3,14.39,23.96,448.1,2.35,64.93,1000.97,279,구로구,구로5동
20232,골목상권,3110720,대림역 2번,33645283,2822,1404,1418,225,249,352,396,513,1087,110,135,182,212,259,506,115,114,170,184,254,581,상권축소,102,43,100,51,2554957,405977358.0,46063653.0,42460446.0,55272111.0,244.0,139.0,105.0,0.0,22.0,49.0,63.0,62.0,48.0,0.0,9.0,29.0,33.0,33.0,35.0,0.0,13.0,20.0,30.0,29.0,13.0,24.0,920582.0,448895.0,471686.0,82393.0,87440.0,140641.0,158886.0,195450.0,255771.0,281059.0,181709.0,92141.0,94324.0,145208.0,126141.0,130409.0,128602.0,127113.0,126316.0,127398.0,135581.0,145162.0,3,2,1,14.39,23.96,448.1,2.35,64.93,1000.97,298,구로구,구로4동
20232,골목상권,3110721,가리봉파출소,44177780,2589,1348,1241,195,228,467,414,541,744,98,116,259,230,278,367,97,112,208,184,263,377,상권축소,116,39,100,51,2476601,311864773.0,46516776.0,35263499.0,47613431.0,209.0,96.0,113.0,0.0,8.0,35.0,50.0,46.0,70.0,0.0,2.0,17.0,21.0,17.0,39.0,0.0,6.0,18.0,29.0,29.0,31.0,14.0,1101631.0,617057.0,484573.0,35336.0,281628.0,304081.0,181299.0,145131.0,154155.0,295592.0,236533.0,132564.0,130437.0,170435.0,136070.0,160321.0,160195.0,162866.0,162076.0,157483.0,146222.0,152469.0,6,6,0,14.39,23.96,448.1,2.35,64.93,1000.97,195,구로구,가리봉동
20232,골목상권,3110722,G타워,72000000,3967,2182,1785,64,207,2349,800,246,301,38,63,1243,518,162,158,26,144,1106,282,84,143,다이나믹,70,47,100,51,2510044,451079715.0,88775918.0,71784743.0,91542114.0,739.0,485.0,254.0,2.0,153.0,250.0,188.0,92.0,54.0,1.0,77.0,166.0,133.0,64.0,44.0,1.0,76.0,84.0,55.0,28.0,10.0,2.0,328550.0,192185.0,136367.0,10119.0,101364.0,98995.0,57233.0,30985.0,29853.0,88732.0,72110.0,42969.0,40900.0,45283.0,38557.0,48875.0,49721.0,50143.0,50088.0,47996.0,40725.0,41001.0,10,3,7,14.39,23.96,448.1,2.35,64.93,1000.97,195,구로구,구로3동
20232,골목상권,3110725,가산동주민센터,153992056,1069,613,456,13,39,367,184,204,262,4,11,170,108,148,172,9,28,197,76,56,90,상권확장,87,52,100,51,2486852,187871838.0,44368505.0,27732942.0,36294917.0,247.0,165.0,82.0,0.0,50.0,78.0,61.0,36.0,22.0,0.0,27.0,52.0,45.0,25.0,16.0,0.0,23.0,26.0,16.0,11.0,6.0,11.0,188387.0,104039.0,84347.0,4336.0,45606.0,51495.0,34124.0,28767.0,24061.0,35928.0,39972.0,29742.0,29369.0,33554.0,19820.0,27902.0,27951.0,28098.0,28013.0,27977.0,24496.0,23951.0,14,9,5,14.39,23.96,448.1,2.35,64.93,1000.97,211,금천구,가산동
20232,골목상권,3110726,금천철쭉어린이공원(금하마을),8112491,2030,1029,1001,187,265,253,304,404,617,89,124,145,175,204,292,98,141,108,129,200,325,정체,112,55,100,51,2226276,253747357.0,22747099.0,26036734.0,30253357.0,163.0,111.0,52.0,0.0,6.0,18.0,29.0,39.0,71.0,0.0,4.0,14.0,22.0,25.0,46.0,0.0,2.0,4.0,7.0,14.0,25.0,4.0,281737.0,139602.0,142135.0,53333.0,36089.0,40794.0,43546.0,48772.0,59202.0,71212.0,58293.0,31465.0,33030.0,50149.0,37589.0,40256.0,39614.0,40180.0,39425.0,39486.0,40896.0,41879.0,5,4,1,14.39,23.96,448.1,2.35,64.93,1000.97,17,금천구,독산1동
20232,골목상권,3110729,가산동우체국,8403262,2732,1576,1156,94,227,915,468,399,629,48,81,524,319,266,338,46,146,391,149,133,291,상권축소,103,42,100,51,2306140,498294848.0,85178212.0,65562293.0,87786438.0,289.0,189.0,100.0,0.0,57.0,91.0,73.0,42.0,26.0,0.0,30.0,61.0,52.0,29.0,17.0,0.0,27.0,30.0,21.0,13.0,9.0,22.0,666565.0,366261.0,300304.0,28580.0,171727.0,175184.0,100890.0,83911.0,106275.0,176119.0,141685.0,75897.0,75371.0,109987.0,87505.0,94377.0,93270.0,93494.0,92415.0,92172.0,97741.0,103097.0,5,5,0,14.39,23.96,448.1,2.35,64.93,1000.97,286,금천구,가산동
20232,골목상권,3110730,서울축산농협 독산역지점(독산파출소),21000000,2024,1150,874,185,181,452,340,314,552,100,93,268,215,194,280,85,88,184,125,120,272,정체,122,57,100,51,2492818,507256213.0,78513297.0,62798023.0,85412536.0,696.0,447.0,249.0,0.0,49.0,92.0,120.0,153.0,282.0,0.0,30.0,62.0,75.0,94.0,186.0,0.0,19.0,30.0,45.0,59.0,96.0,13.0,578900.0,306461.0,272439.0,63852.0,107511.0,142199.0,91019.0,80030.0,94291.0,172159.0,122726.0,59629.0,57583.0,87281.0,79521.0,82444.0,82518.0,82040.0,81515.0,81697.0,82753.0,85935.0,6,5,1,14.39,23.96,448.1,2.35,64.93,1000.97,102,금천구,독산1동
20232,골목상권,3110731,금천구청역 1번 출입구,372093341,1175,594,581,160,92,240,268,170,245,83,44,115,140,91,121,77,48,125,128,79,124,다이나믹,81,46,100,51,2381086,106755778.0,25528303.0,13325865.0,18990545.0,1713.0,920.0,793.0,0.0,238.0,415.0,410.0,433.0,217.0,0.0,109.0,206.0,206.0,246.0,153.0,0.0,129.0,209.0,204.0,187.0,64.0,24.0,386382.0,182957.0,203426.0,31676.0,56524.0,70656.0,59764.0,69394.0,98372.0,66048.0,75735.0,56905.0,62097.0,81411.0,44185.0,55335.0,55381.0,55731.0,55935.0,56317.0,56031.0,51656.0,17,13,4,14.39,23.96,448.1,2.35,64.93,1000.97,218,금천구,시흥1동
20232,골목상권,3110732,가산초등학교(세일중학교),104853994,2396,1296,1100,144,191,699,342,364,656,74,76,367,213,223,343,70,115,332,129,141,313,상권축소,122,47,100,51,2296315,687171599.0,107516202.0,85568285.0,116528912.0,661.0,425.0,236.0,0.0,47.0,89.0,111.0,148.0,266.0,0.0,28.0,61.0,71.0,90.0,175.0,0.0,19.0,28.0,40.0,58.0,91.0,24.0,435488.0,233157.0,202331.0,37014.0,85829.0,92360.0,65828.0,68201.0,86256.0,109873.0,90465.0,53085.0,52920.0,74003.0,55143.0,62681.0,61996.0,61942.0,61441.0,62237.0,61295.0,63896.0,9,9,0,14.39,23.96,448.1,2.35,64.93,1000.97,253,금천구,독산1동
20232,골목상권,3110735,말미고개,15000000,5877,2975,2902,623,616,988,815,1020,1815,337,320,520,426,510,862,286,296,468,389,510,953,상권축소,109,47,100,51,2365984,745543938.0,109903416.0,84437639.0,113796628.0,699.0,401.0,298.0,0.0,69.0,143.0,172.0,220.0,95.0,0.0,38.0,62.0,86.0,133.0,82.0,0.0,31.0,81.0,86.0,87.0,13.0,17.0,941003.0,462294.0,478709.0,86864.0,137298.0,181184.0,145551.0,161473.0,228634.0,310089.0,188505.0,87342.0,85340.0,136267.0,133460.0,133174.0,131189.0,131048.0,130166.0,131227.0,138332.0,145865.0,9,5,4,14.39,23.96,448.1,2.35,64.93,1000.97,212,금천구,독산2동
20232,골목상권,3110736,독산119안전센터,8755674,5078,2522,2556,514,540,726,770,927,1601,243,256,383,377,472,791,271,284,343,393,455,810,상권축소,101,41,100,51,2314240,583032189.0,77706072.0,65081224.0,90670603.0,516.0,300.0,216.0,0.0,59.0,88.0,108.0,124.0,137.0,0.0,38.0,53.0,66.0,60.0,83.0,0.0,21.0,35.0,42.0,64.0,54.0,18.0,896497.0,444418.0,452079.0,69432.0,125633.0,173617.0,146164.0,167857.0,213792.0,249529.0,177468.0,98300.0,98502.0,149821.0,122875.0,127044.0,125347.0,124244.0,124617.0,125590.0,133162.0,136494.0,7,4,3,14.39,23.96,448.1,2.35,64.93,1000.97,349,금천구,독산4동
20232,골목상권,3110738,문성초등학교,61850328,3587,1805,1782,233,369,384,442,756,1403,119,189,209,219,408,661,114,180,175,223,348,742,다이나믹,97,47,100,51,2269506,421207824.0,53356352.0,45058740.0,60958206.0,655.0,484.0,171.0,0.0,48.0,99.0,115.0,129.0,264.0,0.0,25.0,62.0,65.0,80.0,252.0,0.0,23.0,37.0,50.0,49.0,12.0,22.0,753600.0,370502.0,383098.0,71546.0,94825.0,125361.0,121872.0,143767.0,196228.0,207410.0,145401.0,83424.0,86542.0,128983.0,101839.0,107479.0,105427.0,105205.0,104607.0,105575.0,110732.0,114573.0,10,10,0,14.39,23.96,448.1,2.35,64.93,1000.97,324,금천구,독산3동
20232,골목상권,3110742,KT금천빌딩(금천구시설관리공단),115722396,225,111,114,16,26,20,36,49,78,6,16,10,21,22,36,10,10,10,15,27,42,정체,117,53,100,51,2634684,28604659.0,4500725.0,3186078.0,4552917.0,394.0,221.0,173.0,0.0,44.0,79.0,94.0,100.0,77.0,0.0,21.0,43.0,50.0,56.0,51.0,0.0,23.0,36.0,44.0,44.0,26.0,10.0,76342.0,38482.0,37861.0,16734.0,7404.0,11172.0,12133.0,12802.0,16098.0,13590.0,15666.0,11948.0,12586.0,14719.0,7833.0,11089.0,11194.0,11384.0,11398.0,11193.0,10267.0,9817.0,7,4,3,14.39,23.96,448.1,2.35,64.93,1000.97,37,금천구,시흥1동
20232,골목상권,3110743,시흥초등학교(시흥1동우체국),13583078,4739,2391,2348,468,531,640,663,873,1564,250,290,336,351,451,713,218,241,304,312,422,851,상권축소,110,47,100,51,2398905,678249072.0,77614869.0,72394278.0,93964430.0,365.0,199.0,166.0,0.0,51.0,88.0,88.0,93.0,45.0,0.0,24.0,44.0,44.0,53.0,34.0,0.0,27.0,44.0,44.0,40.0,11.0,17.0,769486.0,361954.0,407532.0,90595.0,93771.0,110445.0,114260.0,145816.0,214599.0,218189.0,146996.0,81840.0,81905.0,130704.0,109853.0,109042.0,107440.0,106841.0,106381.0,107478.0,114040.0,118264.0,6,6,0,14.39,23.96,448.1,2.35,64.93,1000.97,368,금천구,시흥1동
